id,file_name,year,month,print_run,raw_text,clean_text,assigned_location,region_category
177,lclc-n177-LKP_Latgale_regional_committee_LKJS_Latgale_regional_committee-5000-1936-04-30.txt,1936,4,5000.0,"id: 177
file_name: lclc-n177-LKP_Latgale_regional_committee_LKJS_Latgale_regional_committee-5000-1936-04-30.txt
title: LKP un LKJS Latgales apgabala komiteju aicinājums Daugavpils darbaļaudīm piedalīties Pirmā Maija streikā
author: LKP Latgales apgabala komiteja un LKJS Latgales apgabala komiteja
date: 1936-04-30
print_run: 5000
typography_name: Spartaks
production_method: rotator
original_language: Russian
text_language: Latvian
is_translation: True
source: Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 385–387.

text:
Bez cīņas nav uzvaras! Visu zemju proletārieši, savienojieties!
1936. g. 1. Maiju strādnieki, zemnieki un darbaļaudis sagaida vislielākās trauksmes stāvoklī. Jauna asiņaina kara mākoņi draudīgi savilkušies pāri visai pasaulei. Vēl nav sadzijušas vecās rētas. Vēl ir svaigi desmitiem miljonu fabrikantu, baņķieru un muižnieku interesēs 1914.—1918. g. karā kritušo strādnieku un zemnieku kapi. Vēl dzīvi miljoniem invalīdu, aklo, kropļu, tuberkulozes un citādu slimnieku — dzīvie liecinieki milzīgajām zvērībām, kas sarīkotas ļaudīm priekš 20 gadiem. Un atkal no jauna atskan neapklustošo ieroču grāvieni, no jauna rūc gaisos bumbvedēju un iznīcinātāju motori, atkal šausmīgās sāpēs lokās tūkstošiem gāzu saindētu cilvēku; tas notiek Abesīnijas kalnos «lielā» Musolini vadībā, kur ar Romas pāvesta svētību darbojas Itālijas fašisms. Vēl zvēriskāku slaktiņu pasaules darbaļaudīm gatavo vācu fašisms Eiropā un japāņu imperiālisms Āzijā. Vācija lauza Versaļas un Lokarnas līgumus, ieveda vispārēju karaklausību, okupēja demilitarizēto Reinas joslu. Visi šie notikumi ļoti svarīgi, viņi nes pa visu pasauli briesmīgas kara nojausmas un nāvi. Asinis un nāve jūtama no japāņu militāristu neskaitāmām provokācijām un iebrukumiem Padomju Ķīnā, uz Mongolijas un Padomju robežām.
1936. g. 1. Maiju daudzu zemju strādnieki un darbaļaudis sagaida visniknākā fašistiskā terora un reakcijas apstākļos. Tā kā strādnieku šķira bija saskaldīta, tā nevarēja dot šais zemēs fašistiem vajadzīgo pretsparu un cieta sakāvi. Strādnieki zaudēja visas demokrātiskās brīvības, legālās organizācijas, arodbiedrības un streiku brīvību. Desmitiem tūkstošu labāko strādnieku un zemnieku dēlu smok cietumos un koncentrācijas nometnēs. Simtiem un tūkstošiem pašaizliedzīgu strādnieku galvu krīt uz ešafota zem fašistu cirvja cirtieniem.
Bet ne jau visās zemēs strādnieki sagaida 1. Maiju fašisma un reakcijas apstākļos. Francijā un Spānijā, kur strādnieku šķira spēja apvienoties un radīt vienotu tautas fronti, ir satriekti visi fašistu mēģinājumi sagrābt varu. Proletariāts tur modri seko katram savu ienaidnieku solim, atbildot uz jebkuru fašisma uzstāšanos ar plašu tautas masu pretuzbrukumu.
Vienīgā zeme pasaulē, kur strādnieki un darbaļaudis sagaida 1. Maiju ar prieku un entuziasmu, ir PSRS, uzvarējušā proletariāta un darba zemniecības zeme. 1. Maijs PSRS noris, pārejot uz bezšķiru sociālistisku sabiedrību, ar jaunu proletārisku konstitūciju un ar jauna cilvēka — darba revolucionāra-stahanovieša rašanos. 1. Maijs būs patiesi visas Padomju Savienības darbaļaužu nacionālie svētki.
Fašisma jūgā 1. Maiju sagaida Latvijas darbaļaudis. Pēc 15 dienām paies 2 gadi kopš fašistiskā apvērsuma. Līdz šai dienai vēl nav atcelts kara stāvoklis. Strauji samazinājusies darba alga strādniekiem uzņēmumos. Pagarinājusies darba diena. Sociālā nodrošināšana apcirpta, likvidētas slimokases. Pēc īslaicīga uzplaukuma rūpniecībā no jauna tiek sašaurināti darbi fabrikās un rūpnīcās. 5 tūkstoši tekstilrūpniecības uzņēmumu strādnieku aprīlī un maijā tiks izsviesti uz ielas. Vairums fabriku strādā 2—3 dienas nedēļā. Atņemtas visas strādnieku tiesības uz cīņu, uz pašaizsargāšanos. Aizliegti streiki, slēgtas visas strādnieku organizācijas. Nolūkā radīt ilūzijas strādniekos ir atvērtas fašistiskās arodbiedrības, bet pēdējās neko nedara, lai aizsargātu strādniekus. Valdība iztērē desmitiem miljonu latu, lai palīdzētu lauksaimniecībai, bet trūcīgie zemnieki no tā nesaņem neko.
Sevišķi smagos apstākļos atrodas trūcīgā zemniecība Latgalē. Daudzās vietās valdības ierēdņi atsakās pieņemt no zemniekiem rudzus, miežus u. tml., tādējādi piespiežot pārdot labību tirgotājiem par puscenu. Neko Latgales zemnieki nesaņem no valdības piemaksām sviestam un bekonam. Līdztekus ar ienākumu un darba algas samazināšanos kļūst smagāks nodokļu slogs, kas sevišķi jūtami nospiež zemniekus, sīktirgotājus un amatniekus. Strādniekiem, sevišķi valdības uzņēmumos un pilsētās, labu daļu no darba algas izspiež dažādu atskaitījumu veidā: krīzes, kara, aviācijas utt. fondiem.
1. Maijā visas pasaules strādnieki un darbaļaudis demonstrēs par mieru, pret fašismu un karu, pret koloniju tautu apspiešanu un pret to atbrīvošanas kustības nomākšanu.
1. Maiju strādnieku šķira izvērtīs varenā cīņas demonstrācijā par vienotu proletariāta un tautas fronti.
1936. g. 1. Maijā Latvijas darba tauta demonstrēs savu solidaritāti ar pasaules revolucionāro kustību. Šai dienā vairāk kā jebkad jāparāda strādnieku šķiras vienība cīņā pret fašismu un karu. Latvijas Komunistiskā partija un komjaunatne aicina šai dienā visus Daugavpils darbaļaudis vienotā frontē demonstrēt savu solidaritāti ar pasaules strādnieku kustību, atsakoties strādāt. Valdība un uzņēmēji centīsies piespiest strādniekus šai dienā strādāt. Uz to Daugavpils strādniekiem jāatbild ar vienotu prettriecienu.
Neviens strādnieks, neviena fabrika 1. Maijā nedrīkst strādāt.
Lai 1936. g. 1. Maijs kļūst par pagrieziena punktu, radot vienotu strādnieku kopējo fronti cīņā.
Par darba algas palielināšanu!
Par sociālās nodrošināšanas paplašināšanu!
Cīņā par mieru, par padomju varu!
Par darba dienas saīsināšanu!
Par streiku, sapulču, vārda un preses brīvību!
Lai dzīvo Pirmais Maijs!
Lai dzīvo vienota cīņas fronte pret fašismu un karu! Par mieru un Padomju Latviju!

LKP un LKJS apgabala komiteja",cīņa uzvara zeme proletārietis savienoties maija strādnieks zemnieks darbaļaudis sagaidīt liels trauksme stāvoklis jauns asiņains karš mākonis savilkties pasaule sadzīt vecs rēta svaigs desmits miljons fabrikants baņķieris muižnieks interese karš krist strādnieks zemnieks kaps dzīve miljons invalīda akls kroplis tuberkuloze citāds slimnieks dzīvs liecinieks milzīgs zvērība sarīkot ļaudis gads jauns atskanēt apklust ierocis grāviene jauns rūkt gaiss bumbvedējs iznīcinātājs motors šausmīgs sāpe locīties tūkstotis gāza saindēt cilvēks notikt abesīnija kalns liels musolini vadība roma pāvests svētība darboties itālija fašisms zvērisks slaktiņš pasaule darbaļaudis gatavot vāci fašisms eiropa japānis imperiālisms āzija vācija lauzt versaļa lokarna līgums ievest vispārējs karaklausība okupēt demilitarizēt reina josla notikums nest pasaule briesmīgs karš nojausma nāve asins nāve just japānis militārists skaitīt provokācija iebrukums padomju ķīna mongolija padomju robeža maija zeme strādnieks darbaļaudis sagaidīt nikns fašists terors reakcija apstāklis strādnieks šķira saskaldīt varēt dot zeme fašists vajadzīgs pretspars ciest sakāve strādnieks zaudēt demokrātisks brīvība legāls organizācija arodbiedrība streiks brīvība desmits tūkstotis labs strādnieks zemnieks dēls smakt cietums koncentrācija nometne simts tūkstotis pašaizliedzīgs strādnieks galva krist ešafot fašists cirvis cirtiens zeme strādnieks sagaidīt maija fašisms reakcija apstāklis francija spānija strādnieks šķira spēt apvienoties radīt vienot tauta fronts satriekt fašists mēģinājums sagrābt vara proletariāts sekot ienaidnieks solis atbildēt fašisms uzstāšanās plašs tauta masa pretuzbrukums vienīgs zeme pasaule strādnieks darbaļaudis sagaidīt maija prieks entuziasma psrs uzvarēt proletariāts darbs zemniecība zeme pirmais _maijs psrs norisēt pāriet bezšķira sociālistisks sabiedrība jauns proletārisks konstitūcija jauns cilvēks darbs revolucionārs stahanovietis rašanās pirmais _maijs padomju savienība darbaļaužs nacionāls svētki fašisma jūga maija sagaidīt latvija darbaļaudis diena paiet gads fašists apvērsums diena atcelt karš stāvoklis samazināties darbs alga strādnieks uzņēmums pagarināties darbs diena sociāls nodrošināšana apcirpt likvidēt slimokase īslaicīgs uzplaukums rūpniecība jauns sašaurināt darbs fabrika rūpnīca tūkstotis tekstilrūpniecība uzņēmums strādnieks aprīlis maijs izsviest iela vairums fabrika strādāt diena nedēļa atņemt strādnieks tiesība cīņa pašaizsargāšanās aizliegt streiks slēgt strādnieks organizācija nolūks radīt ilūzija strādnieks atvērt fašists arodbiedrība pēdējais darīt aizsargāt strādnieks valdība iztērēt desmits miljons lats palīdzēt lauksaimniecība trūcīgs zemnieks saņemt smags apstāklis atrasties trūcīgs zemniecība latgale vieta valdība ierēdnis atsacīties pieņemt zemnieks rudzi miezis piespiest pārdot labība tirgotājs puscena latgale zemnieks saņemt valdība piemaksa sviests bekons ienākums darbs alga samazināšanās smags nodoklis slogs nospiest zemnieks sīktirgotājs amatnieks strādnieks valdība uzņēmums pilsēta labs daļa darbs alga izspiest dažāds atskaitījums veids krīze karš aviācija fonds maijs pasaule strādnieks darbaļaudis demonstrēt miers fašisms karš kolonija tauta apspiešana atbrīvošana kustība nomākšana maija strādnieks šķira izvērst varens cīņa demonstrācija vienot proletariāts tauta fronts maijs latvija darbs tauta demonstrēt solidaritāte pasaule revolucionārs kustība diena parādīt strādnieks šķira vienība cīņa fašisms karš latvija komunists partija komjaunatne aicināt diena daugavpils darbaļaudis vienot fronte demonstrēt solidaritāte pasaule strādnieks kustība atsacīties strādāt valdība uzņēmējs censties piespiest strādnieks diena strādāt daugavpils strādnieks atbildēt vienot prettrieciens strādnieks fabrika maijs drīkstēt strādāt pirmais _maijs pagrieziens punkts radīt vienot strādnieks kopējs fronts cīņa darbs alga palielināšana sociāls nodrošināšana paplašināšana cīņa miers padomju vara darbs diena saīsināšana streiks sapulce vārds prese brīvība dzīvot pirmais maijs dzīvot vienot cīņa fronte fašisms karš miers padomju latvija lkp lkjs apgabals komiteja,Latgales apgabals,Ārpus Rīgas
119,lclc-n119-LKP_CK-5000-[1935-03-07…].txt,1935,3,5000.0,"id: 119
file_name: lclc-n119-LKP_CK-5000-[1935-03-07…].txt
title: LKP CK lapiņa sakarā ar politpārvaldes aģentu izdarīto uzbrukumu LKJS CK sekretāram M. Rozentālam, ar aicinājumu darbaļaudīm organizēt kampaņu par ievainotā atbrīvošanu
author: LKP CK
date: [1935-03-07…]
print_run: 5000
typography_name: Spartaks
production_method: typographic
original_language: Latvian
text_language: Latvian
is_translation: False
source: Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 255–256.

text:
Bez cīņas nav uzvaras! Visu zemju proletārieši, savienojieties!
PROTESTĒSIM PRET ULMAŅA POLITPĀRVALDES AĢENTU UN SPIEGU JAUNIEM ASINSDARBIEM!
7. martā, dienas laikā, pulksten 4 pēc pusdienas divi Ulmaņa politpārvaldes spiegi 1905. gada parka tuvumā sašāva Rīgas strādnieku jaunieti Mārtiņu Rozentālu. No Ulmaņa bendēm smagi ievainotais Rozentāls tika ievietots vienā Rīgas slimnīcā un atrodas zem stingras politpārvaldes aģentu apsardzības.
Kāpēc Ulmaņa fašistiskā valdība klusē par šo politpārvaldes spiegu jauno neģēlīgo asinsdarbu?
Kāpēc Ulmaņa cenzūra devusi rīkojumu visai Latvijas fašistiskajai presei pilnīgi klusēt par mežonīgajām cilvēku medībām, ko fašistiskie spiegi atklāti sarīko dienas laikā uz Rīgas ielām?
Skaidrs, ka Ulmanis licis noklusēt šo savu spiegu riebīgo asinsdarbu, baidīdamies no Latvijas darbaļaužu sašutuma un protesta. Ulmanis labi atceras, ka vēl nesen atpakaļ sakarā ar b. Murina notiesāšanu uz nāvi pāri visai Latvijai pāršalca neredzēti plašs darbaļaužu protesta vilnis. Šis lielais protesta vilnis bija plašs Latvijas strādniecības vienotas frontes izpaudums. Ulmanis par katru cenu gribēja nobendēt b. Murinu, bet plašais darbaļaužu protests piespieda viņu likt atcelt nāves sodu. Tikai pateicoties visplašāko darbaļaužu masu protestam, b. Murins tika izglābts no Ulmaņa karātavām.
Tagad nu Ulmanis grib bendēt Latvijas strādniekus bez tiesas. 7. martā Rīgā nāvīgi sašauto strādnieku jaunieti Ulmanis grib nobendēt slepšus, lai par to nedabūtu runāt darba tauta. Lūk, kāpēc Ulmanis liek noklusēt savu spiegu asiņaino varasdarbu.
Bet fašistiskajiem bendēm neizdosies noslēpt savu nejauko, riebīgo asinsdarbu no Latvijas darba tautas!
Latvijas Kompartija aicina visas Latvijas strādnieku organizācijas, visas antifašistiskās organizācijas vienotā frontē uzsākt plašāko protesta kampaņu pret fašistu jaunām asiņainām varmācībām. Latvijas Kompartija uzaicina visus Latvijas strādniekus, zemniekus, inteliģenci, kareivjus un skolniekus, visus bezpartejiskos un sociālistus, visu Latvijas darba tautu protestēt pret Ulmaņa spiegu jauno neķītro asinsdarbu.
Protestēsim visi!
Aizsargāsim 7. martā smagi sašauto strādnieku jaunieti!
Neļausim Ulmaņa bendēm viņu nonāvēt.
Glābsim viņa dzīvību!
Sasauksim uzņēmumos, darba vietās pilsētās un uz laukiem mītiņus, sapulces un pieņemsim protesta rezolūcijas. Sūtīsim šos kolektīvos, kā arī individuālos protestus valdībai. Pieprasīsim kategoriski, lai tūliņ tiktu izbeigta Ulmaņa un viņa fašistisko algotņu asiņainā izrēķināšanās ar pretfašistiskiem strādniekiem.
Uzzināsim šāvēju-spiegu vārdus un izsludināsim pret šiem strādnieku slepkavām visas Latvijas darba tautas boikotu!
Nost kara stāvokli!
Nost Ulmaņa karātavu režīmu!
Lai dzīvo vienotā fronte!

LKP CK",cīņa uzvara zeme proletārietis savienoties prote ulmaņa politpārvaldes avmnts spiegu jauns asinsfirbiem marts diena laiks pusdiena ulmanis politpārvalde spiegs gads parks tuvums sašaist rīga strādnieks jauniete mārtiņš rozentāls ulmanis bende ievainot rozentāls ievietot rīga slimnīca atrasties stingrs politpārvalde aģents apsardzība ulmanis fašists valdība klusēt politpārvalde spiegs jauns neģēlīgs asinsdarbs ulmanis cenzūra dot rīkojums latvija fašists prese klusēt mežonīgs cilvēks medības fašists spiegs sarīkot diena laiks rīga iela skaidrs ulmanis likt noklusēt spiegs riebīgs asinsdarbs baidīties latvija darbaļaužs sašutums protests ulmanis atcerēties sakars murina notiesāšana nāve latvija pāršalkt plašs darbaļaužs protests vilnis liels protests vilnis plašs latvija strādniecība vienot fronte izpaudums ulmanis cena gribēt nobendēt murins plašs darbaļaužs protests piespiest likt atcelt nāve sods pateikties plašs darbaļaužs masa protests murins izglābt ulmanis karātava ulmanis gribēt bendēt latvija strādnieks tiesa marts rīga sašaut strādnieks jauniete ulmanis gribēt nobendēt slepti dabūt runāt darbs tauta ulmanis likt noklusēt spiegs asiņains varasdarbs fašists bende izdoties noslēpt nejauks riebīgs asinsdarbs latvija darbs tauta latvija kompartija aicināt latvija strādnieks organizācija antifašistisks organizācija vienot fronte uzsākt plašs protests kampaņa fašists jauns asiņains varmācība latvija kompartija uzaicināt latvija strādnieks zemnieks inteliģence kareivis skolnieks bezpartejisks sociālists latvija darbs tauta protestēt ulmanis spiegs jauns neķītrs asinsdarbs protes aizsargāt marts sašaut strādnieks jauniete ļaut ulmanis bende nonāvēt glābt dzīvība saukt uzņēmums darbs vieta pilsēta lauks mītiņš sapulce pieņemt protests rezolūcija sūtīt kolektīvs individuāls protests valdība pieprasīt izbeigt ulmanis fašists algotnis asiņains izrēķināšanās pretfašistisks strādnieks uzzināt šāvējs spiegs vārds izsludināt strādnieks slepkava latvija darbs tauta boikots karš stāvoklis ulmanis karātava režīms dzīvot vienot fronte lkp,Rīga,Rīga
190,lclc-n190-LKP_CK_LSSZP_CK-5000-1936-09.txt,1936,9,5000.0,"id: 190
file_name: lclc-n190-LKP_CK_LSSZP_CK-5000-1936-09.txt
title: LKP CK un LSSZP CK uzsaukums darbaļaudīm solidarizēties ar Spānijas tautu cīņā pret fašismu
author: LKP CK un LSSZP CK
date: 1936-09
print_run: 5000
typography_name: Kolomans Vallišs
production_method: rotator
original_language: Latvian
text_language: Latvian
is_translation: False
source: Latvijas KP CK Partijas vēstures institūts — PSKP CK Marksisma-ļeņinisma institūta filiāle, LKP, LKJS un Sarkanās Palīdzības revolucionārās lapiņas: 1920.–1940. 3. daļa (Latvijas Valsts izdevniecība, 1963), 411–413.

text:
Bez cīņas nav uzvaras! Visu zemju proletārieši, savienojieties!
SOLIDARITĀTI AR SPĀNIJAS CĪINĪTĀJIEM!
Vēsture nepazīst varonīgākas cīņas kā to, ko jau 2 mēnešus ved Spānijas strādnieki un zemnieki par savu brīvību. Fašistisko laupītāju bars, dažādu sugu monarhistu atliekas grib atgriezt vecos laikus un glābt savas varas bojā eju, kas gadu simtiem dibinājusies uz spāņu tautas verdzību, uz zemnieku un strādnieku izsūkšanu no dižciltīgiem spāņu grandiem, katoļu baznīcas, muižniekiem un lielkapitālistiem.
Kreisajai Tautas frontei uzvarot vēlēšanās un demokrātiskai valsts iekārtai nodibinoties, strādnieki sāka apzināties savu sviedru vērtību un zemnieki atņemt muižniekiem, klosteriem un baznīcai savu tēvu tēvu sviedriem slacīto zemi, kas bija signāls Spānijas laupītāju šķirām provocēt pilsoņu karu, fašistiskajiem ģenerāļiem lauzt tēvijai doto zvērestu, sagrābt savās rokās valsts ieročus, ļaunprātīgi izmantot viņiem padoto kareivju zvērestu un uzticību un no savas tautas un tēvijas aizstāvjiem padarīt par neapzinīgiem tautas slepkavām un tēvijas nodevējiem.
Maz vēl tas! Fašistiskie ģenerāļi uzpērk Āfrikas iedzimtos (Marokā), kurus monarhistiskās valsts varas un civilizācijas vārdā kādreiz ar uguni un zobenu bija piespieduši atzīt Spānijas virskundzību, lai tagad tos uzrīdītu demokrātiskās Spānijas kultūrai, pārvērstu pīšļos viņas pilsētas, noslepkavotu viņas strādniekus un zemniekus. Kas var parādīt vēl lielāku «mīlestību» savai tautai. Kas var pārspēt šos profesionālos slepkavas un asinssuņus «patriotismā» un tautas «apvienošanas» darbā.
Neviens plēsīgs meža zvērs nav asinskārāks, neviens nodevējs nav nodevīgāks kā fašisms tautiskās un patriotiskās masas. Atdūrušies uz tautas varonīgu pretestību, Spānijas fašisti aicināja sev palīgā sabiedrotos no citām fašistiskajām zemēm — Hitlera Vācijas, Itālijas, Portugāles, piesolīja tiem pa gabalam Spānijas teritorijas par šo «cēlo» darbu.
Nav lielākas nodevības valdošās buržuāzijas acīs, kā revolucionārai strādniecībai meklēt palīdzību pie citu zemju strādniekiem cīņā pret savu buržuāziju. Bet tagad Spānijā? Sazvērnieku banda cīņā pret savas zemes likumīgu — tautas vēlētu valdību stājusies slepenos sakaros ar ārvalstīm, noslēgusi kopā ar tām slepenus līgumus pret savu tautu un zemi, sazvērējusies kopā ar svešām varām ar visbrutālākiem varas līdzekļiem gāzt savas zemes valdību, pārdevusi ārvalstīm savas valsts cietokšņus par svešu valstu palīdzību nožņaugt savu tautu. Kur ir vēl lielāka nodevība un liekulība!?
Hitleriskā Vācija, fašistiskā Itālija un visa fašistiskā internacionāle zin, ko viņa dara, sūtīdama Spānijas dumpiniekiem ieročus un naudu. Fašisma pastāvēšanas pamatā ir laupīšanas karš, uzbrukums mierīgām tautām un to pakļaušana savai virskundzībai. Šī uzdevuma sasniegšanai fašisms bruņojas.
Lielgabali, tanki un lidmašīnas aprij tautas bagātību, apkrauj ar lieliem nodokļiem, nosit strādnieku algas, spiež tos mirt badā un smakt nebrīvībā. Cik ilgi Hitlers un Musolini krāps savus pusbadā mirstošos strādniekus un zemniekus, ja viņi redzēs, ka dzīve SPRS plaukst un uzlabojas strādnieku un zemnieku stāvoklis, ka Francijā un Spānijā demokrātiskās Tautas frontes valdības nospiež pie malas fašismu, grauj buržuāzijas varas pamatus un gādā par savu strādnieku un zemnieku labklājību. Tādi piemēri aiz fašistisko zemju robežām drīz var izvērsties par nenovēršamu katastrofu fašismam Vācijā un Itālijā. Tāpēc klaigas par «komunisma briesmām», par kreisās frontes valdībām Francijā un Spānijā. Tāpēc Hitlers gatavojas uzbrukšanas karam pret SPRS un sūta ieročus Spānijas dumpiniekiem. Visu zemju fašisti cītīgi pievienojas šo asinskāro vilku kaucieniem, ceļ un mazgā baltus Spānijas tautas slepkavas, apmelo un nomelno Spānijas brīvības cīnītājus. Šim asinskārajam baram ar visu sirdi un dvēseli pieslējusies bez izņēmuma visa fašistiskās Latvijas prese. Tāda ir arī Latvijas fašistu vadoņa griba. Ja Latvijas strādnieks zem fašisma zābaka nevarēs vairs ilgāk ciest un sāks izrādīt pretestību, tad varam būt pārliecināti, ka ulmaniskās Latvijas sazvērnieku banda ar saviem asinskalpiem — aizsargiem metīsies viņam virsū ne ar mazāku asinskāri, kā to tagad dara Spānijas fašisti.
Spānijas notikumi dala pasauli divās naidīgās daļās nevis pēc tautībām, bet šķirām. Un katras zemes apspiestajai šķirai reiz pienāks laiks, kad viņai būs jārunā Spānijas cīnītāju valodā. Uz to viņu piespiedīs fašisms un valdošā buržuāzija. Tāpēc Spānijas brīvības cīnītāju uzvara būs visas pasaules strādnieku brīvības uzvara. Arī mums tas jāņem vērā un jābūt gataviem cīņai ar savu fašismu. Nenogaidīsim vienaldzīgi, kamēr šī stunda pati no sevis nāks, bet izpildīsim jau šodien visus savus pienākumus kopējā cīņā pret fašismu. Darīsim visu, kas no mums šobrīd atkarājas, Spānijas varonīgo cīnītāju atbalstīšanai cīņai pret fašismu. Ziedosim savu artavu Spānijas cīnītājiem. Lai arī mūsu palīdzība būs maza, tā morāliski ieslēgs mūs visas pasaules pretfašistisko cīnītāju rindās. Palīdzēsim Spānijas cīnītājiem.
Nost fašistu slepkavas, nost karu!
Slava Spānijas varonīgajiem cīnītājiem!

Latvijas Soc. strādnieku un zemnieku part. Centrālā Komiteja
Latvijas komunistu partijas Centrālā Komiteja",cīņa uzvara zeme proletārietis savienoties soliņarijats spānija cīinītāns vēsture pazīt darīgs cīņa mēnesis vest spānija strādnieks zemnieks brīvība fašists laupītājs bars dažāds suga monarhists atlieka gribēt atgriezt vecs laiks glābt vara iet gads simts dibināties spānis tauta verdzība zemnieks strādnieks izsūkšana dižciltīgs spānis grands katolis baznīca muižnieks lielkapitālists kreiss tauta fronte uzvarēt vēlēšanas demokrātisks valsts iekārta nodibināties strādnieks sākt apzināties sviedri vērtība zemnieks atņemt muižnieks klosteris baznīca tēvs tēvs sviedri slacīt zeme signāls spānija laupītājs šķira provocēt pilsonis karš fašists ģenerālis lauzt tēvija dot zvērests sagrābt roka valsts ierocis izmantot padot kareive zvērests uzticība tauta tēvija aizstāvis padarīt neapzinīgs tauta slepkava tēvija nodevējs fašists ģenerāle uzpirkt āfrika iedzimt maroks monarhistisks valsts vara civilizācija vārds uguns zobena piespiest atzīt spānija virskundzība uzrīdīt demokrātisks spānija kultūra pārvērst pīslis pilsēta noslepkavot strādnieks zemnieks varēt parādīt liels mīlestība tauta varēt pārspēt profesionāls slepkava asinssunis patriotisms tauta apvienošana darbs plēsīgs mežs zvērs asinskārs nodevējs nodevīgs fašisms tautisks patriotisks masa atdurties tauta varonīgs pretestība spānija fašists aicināt palīgs sabiedrotais fašists zeme hitlers vācija itālija portugāle piesolīt gabals spānija teritorija cēls darbs liels nodevība valdīt buržuāzija acs revolucionārs strādniecība meklēt palīdzība zeme strādnieks cīņa buržuāzija spānija sazvērnieks banda cīņa zeme likumīgs tauta vēlēt valdība stāties slepens sakars ārvalsts noslēgt slepens līgums tauta zeme sazvērēties svešs vara brutāls vara līdzeklis gāzt zeme valdība pārdot ārvalsts valsts cietoksnis svešs valsts palīdzība nožņaugt tauta liels nodevība liekulība hitlers vācija fašists itālija fašists internacionāle zināt darīt sūtīt spānija dumpinieks ierocis nauda fašisma pastāvēšana pamats laupīšana karš uzbrukums mierīgs tauta pakļaušana virskundzība uzdevums sasniegšana fašisms bruņoties lielgabals tanks lidmašīna apriet tauta bagātība apkraut liels nodoklis nosist strādnieks alga spiest mirt bads smakt nebrīvība hitlers musolini krāpt pusbads mirt strādnieks zemnieks redzēt dzīve sprs plaukt uzlaboties strādnieks zemnieks stāvoklis francija spānija demokrātisks tauta fronte valdība nospiest mala fašisms graut buržuāzija vara pamats gādāt strādnieks zemnieks labklājība piemērs fašists zeme robeža varēt izvērsties novērst katastrofa fašisms vācija itālija klaiga komunisms briesmas kreiss fronte valdība francija spānija hitlers gatavoties uzbrukšana karš sprs sūtīt ierocis spānija dumpinieks zeme fašists pievienoties asinskārs vilks kauciens celt mazgāt balts spānija tauta slepkava apmelot nomelnot spānija brīvība cīnītājs asinskārs bars sirds dvēsele pieslieties izņēmums fašists latvija prese latvija fašists vadonis griba latvija strādnieks fašisms zābaka varēt ciest sākt izrādīt pretestība varēt pārliecināt ulmanis latvija sazvērnieks banda asinskalps aizsargs mesties mazs asinskārs darīt spānija fašists spānija notikums dalīt pasaule naidīgs daļa tautība šķira zeme apspiest šķira pienākt laiks runāt spānija cīnītājs valoda piespiest fašisms valdīt buržuāzija spānija brīvība cīnītājs uzvara pasaule strādnieks brīvība uzvara ņemt gatavs cīņa fašisms nogaidīt stunda nākt izpildīt pienākums kopējs cīņa fašisms darīt atkarāties spānija varonīgs cīnītājs atbalstīšana cīņa fašisms ziedēt artava spānija cīnītājs palīdzība mazs ieslēgt pasaule pretfašistisks cīnītājs rinda palīdzēt spānija cīnītājs fašists slepkava karš slava spānija varonīgs cīnītājs latvija strādnieks zemnieks centrāls komiteja latvija komunists partija centrāls komiteja,Rīga,Rīga
